steps,currentTime,done,speed,reward,gap,fuel,world_position_y,world_position_x,RPM,steerAngle,brakeStatus,accStatus,actualGear,packetId,velocity_x,velocity_y,velocity_z,yaw,roll,angular_velocity_y,angular_velocity_x,LapCount,LapDist,going_backwards,current_action_abs_0,current_action_abs_1,current_action_abs_2,actions_0,actions_1,actions_2,rl_point,out_of_track
6258,51.786,0,36.18215560913086,0.42635326859113687,0.2164768402150374,29.496219635009766,973.7962646484375,-1270.57568359375,5309.76513671875,59.17499542236328,0.045221567153930664,0.26214998960494995,5,39831,33.199283599853516,-0.4640876054763794,14.378477096557617,1.1286505460739136,-0.03982045501470566,-0.3181646466255188,-0.013215390965342522,2,2529.941807267591,0.0,0.32866778043717204,-0.49484596960246563,-0.6263397568836808,0.8220499753952026,-0.03991033136844635,-0.3684229254722595,1639,0.0
6259,51.828,0,36.10407638549805,0.424878763476074,0.2318340195309528,29.49619483947754,975.1171875,-1269.98828125,5316.77734375,88.73999786376953,0.01784774847328663,0.25255000591278076,5,39835,32.845638275146484,-0.42714402079582214,14.9828519821167,1.1139851808547974,-0.038290079683065414,-0.3763844072818756,-0.058160096406936646,2,2531.47696123668,0.0,0.3911843952319032,-0.15241424553096294,-0.7553510749712586,0.46887460350990295,0.7133994102478027,-0.2687735855579376,1640,0.0
6260,51.867,0,36.076141357421875,0.42399041426076556,0.24734579953798602,29.49616050720215,976.4257202148438,-1269.3782958984375,5335.76806640625,105.61499786376953,0.006453917361795902,0.42374998331069946,5,39839,32.56075668334961,-0.4116310477256775,15.527901649475098,1.0992990732192993,-0.038739196956157684,-0.37123093008995056,-0.046805329620838165,2,2532.887861267969,0.0,0.45793201593369304,0.12884117849171162,-0.7601484833285213,0.5006071329116821,0.5859488248825073,-0.009994600899517536,1641,0.0
6261,51.906,0,36.08609390258789,0.4235871248693739,0.261762938022047,29.496109008789062,977.7229614257812,-1268.74609375,5373.48046875,123.66000366210938,0.006154122296720743,0.5644000172615051,5,39843,32.315120697021484,-0.3999089300632477,16.05550193786621,1.0851311683654785,-0.03992293402552605,-0.36059141159057617,-0.01364187616854906,2,2534.304596428934,0.0,0.3611240890404588,-0.011294065043330193,-0.3841070709750056,-0.7260594367980957,-0.29194843769073486,0.7834196090698242,1642,0.0
6262,51.948,0,36.09040069580078,0.42321251971599294,0.2735433368232214,29.496051788330078,979.0103759765625,-1268.0928955078125,5355.85498046875,97.5149917602539,0.059181127697229385,0.4943000078201294,5,39847,32.03630447387695,-0.401563435792923,16.614181518554688,1.0693128108978271,-0.04207644984126091,-0.3913498520851135,-0.02218524180352688,2,2535.8203571729246,0.0,0.32769100187033473,-0.095212047919631,-0.3058428717777133,-0.2507481276988983,-0.1748291403055191,0.16305041313171387,1643,0.0
6263,51.987,0,36.05726623535156,0.42246207756517745,0.28357993621314287,29.496004104614258,980.2860717773438,-1267.418701171875,5356.044921875,73.30500030517578,0.043621741235256195,0.5164999961853027,5,39851,31.736906051635742,-0.4034556448459625,17.109424591064453,1.053270697593689,-0.04231658950448036,-0.42571425437927246,-0.03512941673398018,2,2537.245158542559,0.0,0.2715697084149724,0.03301187790930271,-0.45769726764410734,-0.42090967297554016,0.2671331763267517,-0.3163633346557617,1644,0.0
6264,52.026,0,36.05693435668945,0.4221668222153341,0.29166068198996214,29.495954513549805,981.5501708984375,-1266.723388671875,5352.90576171875,77.53500366210938,0.027080371975898743,0.47905001044273376,5,39855,31.443735122680664,-0.38332176208496094,17.64219856262207,1.0365486145019531,-0.04239683598279953,-0.43766897916793823,-0.031093446537852287,2,2538.6569166811532,0.0,0.28717001625955163,-0.04182659648358822,-0.5553219420835376,0.11700230091810226,-0.15591348707675934,-0.20338474214076996,1645,0.0
6265,52.068,0,36.05084228515625,0.42180885061778445,0.299611773801412,29.495906829833984,982.8012084960938,-1266.0059814453125,5345.37841796875,85.7699966430664,0.0161872748285532,0.4025999903678894,5,39859,31.106416702270508,-0.35144543647766113,18.21895980834961,1.0173711776733398,-0.0419374518096447,-0.46397969126701355,-0.04130317643284798,2,2540.1864071420277,0.0,0.3176657511448866,-0.19474872015416622,-0.641113999299705,0.22871799767017365,-0.3185877799987793,-0.1787334531545639,1646,0.0
6266,52.107,0,36.05802536010742,0.421598518337745,0.30777575512557276,29.495859146118164,984.0392456054688,-1265.266845703125,5363.69921875,87.83999633789062,0.00022580898075830191,0.5687999725341797,5,39863,30.79225730895996,-0.3284827172756195,18.7592716217041,0.9991582036018372,-0.04295450821518898,-0.46118155121803284,-0.033526983112096786,2,2541.601426088382,0.0,0.3253745874917513,0.13754610158503056,-0.9394353060051799,0.0578162707388401,0.6922808885574341,-0.6215027570724487,1647,0.0
6267,52.149,0,36.09815216064453,0.42173721947798887,0.3169305287105096,29.49579429626465,985.287353515625,-1264.4912109375,5392.54931640625,89.95499420166016,0.0,0.7166500091552734,5,39867,30.483549118041992,-0.3185370862483978,19.332056045532227,0.9796203374862671,-0.04312076419591904,-0.4646705389022827,-0.023554014042019844,2,2543.1295435775683,0.0,0.3331162664635485,0.4333192203193903,-1.0,0.0580625906586647,0.6161940097808838,-0.42483749985694885,1648,0.0
6268,52.188,0,36.15088653564453,0.4220441704318415,0.32548214230628286,29.495725631713867,986.5013427734375,-1263.707763671875,5425.99267578125,82.07999420166016,0.0,0.8896999955177307,5,39871,30.194368362426758,-0.3100915551185608,19.876888275146484,0.9613494277000427,-0.04283611476421356,-0.4829905927181244,-0.02910194918513298,2,2544.5538300828193,0.0,0.30393927130535303,0.7793948445469141,-1.0,-0.21882745623588562,0.7209908962249756,-0.3484015166759491,1649,0.0
6269,52.227,0,36.21122360229492,0.422396225359724,0.3352125849468883,29.49565315246582,987.702880859375,-1262.901123046875,5470.529296875,68.76000213623047,0.0,0.9205999970436096,5,39875,29.886978149414062,-0.2731679379940033,20.443744659423828,0.9413344860076904,-0.03975195065140724,-0.5373562574386597,-0.07185842096805573,2,2545.9652449784917,0.0,0.25471170205310045,0.8411766458302736,-1.0,-0.3692067563533783,0.12871208786964417,-0.5441291928291321,1650,0.0
6270,52.269,0,36.31856918334961,0.42332280683966617,0.3441771975493969,29.495567321777344,988.8929443359375,-1262.0718994140625,5467.36181640625,77.93999481201172,0.0,1.0,5,39879,29.6049861907959,-0.2748873829841614,21.035865783691406,0.9192923307418823,-0.03881644830107689,-0.49888116121292114,-0.04376114904880524,2,2547.5033165124187,0.0,0.2886432852192229,1.0,-1.0,0.2544868588447571,0.5327198505401611,-0.3106153607368469,1651,0.0
6271,52.308,0,36.3943977355957,0.42385560055786103,0.35382292524359893,29.4954891204834,990.0806884765625,-1261.2119140625,5486.962890625,78.4800033569336,0.0,0.9451999664306641,5,39883,29.27376937866211,-0.21739710867404938,21.622934341430664,0.9002379775047302,-0.03787786141037941,-0.489895224571228,-0.03264773264527321,2,2548.9294908537413,0.0,0.2905568326186767,0.890375554561615,-1.0,0.014351604506373405,-0.22838427126407623,-0.7167311310768127,1652,0.0
6272,52.347,0,36.484859466552734,0.4246230293089269,0.36166465987905694,29.495412826538086,991.2462158203125,-1260.3369140625,5485.26220703125,63.85499954223633,0.0,0.9227499961853027,5,39887,29.02082061767578,-0.26549381017684937,22.110322952270508,0.8817452192306519,-0.038806233555078506,-0.44012901186943054,-0.003060815157368779,2,2550.3611570818175,0.0,0.23655058018084674,0.8454735837876797,-1.0,-0.40504688024520874,-0.09354577213525772,-0.4801107347011566,1653,0.0
6273,52.389,0,36.57128143310547,0.4254886955187573,0.3654966726544188,29.495338439941406,992.4013671875,-1259.44189453125,5482.0380859375,82.25999450683594,0.0,0.8311499953269958,5,39891,28.721755981445312,-0.3049106001853943,22.636838912963867,0.8658296465873718,-0.04260692372918129,-0.35074809193611145,0.06530655175447464,2,2551.917592112077,0.0,0.30463064036484866,0.6623334251344204,-1.0,0.5106004476547241,-0.38154199719429016,-0.7909835577011108,1654,0.0
6274,52.428,0,36.60484313964844,0.425892190381142,0.3651409526233416,29.49526596069336,993.5469360351562,-1258.5247802734375,5578.80810546875,58.68000030517578,0.0,0.9281499981880188,5,39895,28.382829666137695,-0.3505215346813202,23.112911224365234,0.8502628803253174,-0.045420221984386444,-0.4607538878917694,-0.027556611225008965,2,2553.3509745547635,0.0,0.2172359558117023,0.8562484048306942,-1.0,-0.6554601192474365,0.4039895534515381,-0.6298627853393555,1655,0.0
6275,52.467,0,36.703369140625,0.42703370376667765,0.36527235059691415,29.49518394470215,994.6755981445312,-1257.588134765625,5538.04248046875,67.22999572753906,0.0,1.0,5,39899,28.031627655029297,-0.31222137808799744,23.691085815429688,0.8307355046272278,-0.04330385476350784,-0.5050504803657532,-0.0957147553563118,2,2554.787789426671,0.0,0.24895375914093165,1.0,-1.0,0.23788350820541382,0.599033772945404,-0.38461992144584656,1656,0.0
6276,52.509,0,36.79765319824219,0.4279823410128936,0.36930337086447124,29.49509620666504,995.7880859375,-1256.627197265625,5532.71240234375,60.88500213623047,0.0,1.0,5,39903,27.585494995117188,-0.20017129182815552,24.352983474731445,0.809867262840271,-0.03725583106279373,-0.47659870982170105,-0.07411929965019226,2,2556.3437095925474,0.0,0.22548132523115783,1.0,-1.0,-0.17604324221611023,0.3991195559501648,-0.7324751615524292,1657,0.0
6277,52.548,0,36.890586853027344,0.4288333804973692,0.3755337857365113,29.495014190673828,996.8845825195312,-1255.6427001953125,5560.73876953125,51.209999084472656,0.0,1.0,5,39907,27.241130828857422,-0.1740819364786148,24.875812530517578,0.7924211621284485,-0.03615420684218407,-0.4218137562274933,-0.0227869413793087,2,2557.784471758059,0.0,0.18965441866930632,1.0,-1.0,-0.26870179176330566,0.6255054473876953,-0.512507438659668,1658,0.0
6278,52.587,0,36.99959945678711,0.42989608554754444,0.3810610963604544,29.494930267333984,997.9677124023438,-1254.63720703125,5574.177734375,41.98500061035156,0.0,1.0,5,39911,26.92706871032715,-0.18720483779907227,25.37455940246582,0.7779066562652588,-0.0418984517455101,-0.34460681676864624,0.04142635315656662,2,2559.242224448215,0.0,0.15547754003819136,1.0,-1.0,-0.2563265860080719,0.4285891354084015,-0.7589603662490845,1659,0.0
6279,52.629,0,37.10010528564453,0.4309872246568659,0.38312664240250505,29.494842529296875,999.0379638671875,-1253.6121826171875,5618.357421875,52.784996032714844,0.0,1.0,5,39915,26.592397689819336,-0.2506149411201477,25.868886947631836,0.7627391815185547,-0.04625239968299866,-0.37770476937294006,0.003743334673345089,2,2560.8027783935395,0.0,0.19550884648378997,1.0,-1.0,0.3002347946166992,0.5696166753768921,-0.6933047771453857,1660,0.0
6280,52.668,0,37.20602798461914,0.4322365142546539,0.3826213743283971,29.49475860595703,1000.0993041992188,-1252.56396484375,5601.6865234375,67.49999237060547,0.0,1.0,5,39919,26.249099731445312,-0.27435022592544556,26.366609573364258,0.7476159930229187,-0.04590902104973793,-0.39937102794647217,-0.021839939057826996,2,2562.263277027072,0.0,0.25000283255394606,1.0,-1.0,0.40870487689971924,0.8722138404846191,-0.9292289614677429,1660,0.0
6281,52.707,0,37.28858184814453,0.43324724816166915,0.38123557699131616,29.49466896057129,1001.1456909179688,-1251.493896484375,5643.1083984375,61.15499496459961,0.0,1.0,5,39923,25.856407165527344,-0.25495973229408264,26.86669921875,0.730023980140686,-0.04227224737405777,-0.4354020059108734,-0.044173311442136765,2,2563.735102677034,0.0,0.22653573512252478,1.0,-1.0,-0.17600321769714355,0.8622185587882996,-0.8688799142837524,1661,0.0
6282,52.749,0,37.388790130615234,0.4343907429090627,0.3817919383979074,29.494585037231445,1002.1705322265625,-1250.407470703125,5633.59326171875,61.334999084472656,0.0,1.0,5,39927,25.38409423828125,-0.18540209531784058,27.450592041015625,0.7119326591491699,-0.04160322993993759,-0.4729783236980438,-0.07530509680509567,2,2565.3140201186907,0.0,0.22714877052385418,1.0,-1.0,0.004597765393555164,0.907111406326294,-0.8259695768356323,1662,0.0
6283,52.788,0,37.4801025390625,0.4353256718083783,0.3851525925076301,29.494504928588867,1003.177001953125,-1249.2989501953125,5622.09716796875,44.32499694824219,0.0,0.9445499777793884,5,39931,24.94278335571289,-0.12553387880325317,27.974985122680664,0.6934560537338257,-0.04127827659249306,-0.45454373955726624,-0.06527720391750336,2,2566.788076847646,0.0,0.1641541562803468,0.889056421816349,-1.0,-0.4724595546722412,-0.23113246262073517,-0.9670091867446899,1663,0.0
6284,52.83,0,37.58340072631836,0.43621706452909964,0.39335834174176365,29.494417190551758,1004.1843872070312,-1248.1468505859375,5645.55810546875,36.584999084472656,0.0,1.0,5,39935,24.466461181640625,-0.05328046903014183,28.528955459594727,0.6753133535385132,-0.041456691920757294,-0.41473105549812317,-0.03220260143280029,2,2568.3690537468356,0.0,0.1355467989869794,1.0,-1.0,-0.21455517411231995,0.8066595792770386,-0.6330772638320923,1664,0.0
6285,52.869,0,37.69025421142578,0.4371259459163546,0.40214917457786414,29.494333267211914,1005.1554565429688,-1246.9967041015625,5669.81787109375,40.77000045776367,0.0,1.0,5,39939,24.101581573486328,-0.06499608606100082,28.976970672607422,0.6596636176109314,-0.04207880422472954,-0.3787207305431366,-0.0043762726709246635,2,2569.8522064132267,0.0,0.15088101586479752,1.0,-1.0,0.11500661820173264,0.773150622844696,-0.9816799163818359,1665,0.0
6286,52.908,0,37.80185317993164,0.43811705182341704,0.4101700057391391,29.49424934387207,1006.1117553710938,-1245.828125,5680.69482421875,43.875,0.0,1.0,5,39943,23.7297420501709,-0.08372144401073456,29.42571258544922,0.6455786824226379,-0.04409506544470787,-0.34580981731414795,0.023733429610729218,2,2571.3345009723125,0.0,0.16249797230739205,1.0,-1.0,0.08712717145681381,0.5068042278289795,-0.7060730457305908,1666,0.0
6287,52.95,0,37.90915298461914,0.43921348935625426,0.41405162667559314,29.494157791137695,1007.059326171875,-1244.634521484375,5716.38134765625,38.96999740600586,0.0,1.0,5,39947,23.340652465820312,-0.13724878430366516,29.871374130249023,0.6304293870925903,-0.04632199555635452,-0.37460702657699585,-0.0034092250280082226,2,2572.935900825367,0.0,0.1443474117495498,1.0,-1.0,-0.1361292004585266,0.8739680051803589,-0.9483679533004761,1667,0.0
6288,52.989,0,38.01408767700195,0.4403700571986857,0.41560894633533113,29.49407196044922,1007.9850463867188,-1243.430908203125,5734.2470703125,27.94499969482422,0.0,1.0,5,39951,22.937997817993164,-0.13744571805000305,30.31336784362793,0.6151187419891357,-0.04777051880955696,-0.4067295789718628,-0.044938988983631134,2,2574.4214561922126,0.0,0.10347845887918083,1.0,-1.0,-0.3065171241760254,0.825497031211853,-0.794494092464447,1668,0.0
6289,53.031,0,38.13580322265625,0.4417115092545283,0.4174064284003306,29.493980407714844,1008.9002685546875,-1242.1998291015625,5735.69482421875,32.625,0.0,1.0,5,39955,22.487409591674805,-0.10721130669116974,30.800071716308594,0.597770631313324,-0.04640744626522064,-0.40441933274269104,-0.06557653844356537,2,2576.0350411690015,0.0,0.12075264116901963,1.0,-1.0,0.12955635786056519,0.3816956579685211,-0.9286285042762756,1669,0.0
6290,53.07,0,38.25716781616211,0.4430775858263599,0.4184425790354109,29.493896484375,1009.792236328125,-1240.95947265625,5729.732421875,34.11000061035156,0.0,1.0,5,39959,22.082826614379883,-0.09822683781385422,31.240198135375977,0.5835043787956238,-0.04581286013126373,-0.3378814160823822,-0.0023472770117223263,2,2577.5315803093545,0.0,0.1263527825303754,1.0,-1.0,0.04200105741620064,0.7553842663764954,-0.8822982311248779,1671,0.0
6291,53.109,0,38.350624084472656,0.44412234943964535,0.4194231504185354,29.493810653686523,1010.6697387695312,-1239.696533203125,5789.091796875,43.42499542236328,0.0,1.0,5,39963,21.638647079467773,-0.07072930783033371,31.66282081604004,0.5702258348464966,-0.04410245269536972,-0.3645334541797638,-0.008475074544548988,2,2579.0358424154547,0.0,0.16090775950033276,1.0,-1.0,0.2591623067855835,0.7347519397735596,-0.5458974242210388,1672,0.0
6292,53.151,0,38.457035064697266,0.4453243940885298,0.42020989555359506,29.49372673034668,1011.5325927734375,-1238.4107666015625,5757.02001953125,48.959999084472656,0.0,0.8826999664306641,5,39967,21.164039611816406,-0.061618901789188385,32.10955047607422,0.5534392595291138,-0.04344231262803078,-0.40352141857147217,-0.04251331463456154,2,2580.6640152164327,0.0,0.18133221862990467,0.7653242498636246,-1.0,0.15318343043327332,-0.4889078140258789,-0.7126919031143188,1673,0.0
6293,53.19,0,38.54217529296875,0.4462948296513275,0.42061128467896663,29.49365234375,1012.3746337890625,-1237.11083984375,5756.71484375,39.2400016784668,0.0,0.8823999762535095,5,39971,20.681777954101562,-0.02465502731502056,32.52326583862305,0.5379618406295776,-0.04249393939971924,-0.3924954831600189,-0.022231245413422585,2,2582.178574610196,0.0,0.14533623604256718,0.7647570523549803,-1.0,-0.2699698507785797,-0.00118166150059551,-0.8762836456298828,1674,0.0
6294,53.232,0,38.64054870605469,0.4473867063711683,0.42183350514725043,29.493562698364258,1013.1934204101562,-1235.7999267578125,5822.91259765625,17.90999984741211,0.0,1.0,5,39975,20.208927154541016,0.012569230981171131,32.93465042114258,0.5210677981376648,-0.040570832788944244,-0.40431103110313416,-0.0491507314145565,2,2583.8079487614013,0.0,0.06630348710496037,1.0,-1.0,-0.5927456021308899,0.7202809453010559,-0.9382171034812927,1675,0.0
6295,53.271,0,38.769596099853516,0.44891974488549075,0.4208299790054588,29.49347496032715,1013.9953002929688,-1234.473388671875,5815.97998046875,15.795000076293945,0.0,1.0,5,39979,19.819894790649414,0.021524891257286072,33.320457458496094,0.5063356161117554,-0.0431336984038353,-0.34321314096450806,-0.02894759736955166,2,2585.337439222276,0.0,0.05853421071697085,1.0,-1.0,-0.058269571512937546,0.6253237724304199,-0.855861246585846,1676,0.0
6296,53.31,0,38.887386322021484,0.45049773592323655,0.4153249027146671,29.493389129638672,1014.7802734375,-1233.1331787109375,5834.287109375,33.929996490478516,0.0,1.0,5,39983,19.41960906982422,0.011449470184743404,33.69135665893555,0.4940266013145447,-0.04512055218219757,-0.3066481947898865,0.0023505287244915962,2,2586.849081051201,0.0,0.12567942420173495,1.0,-1.0,0.5035890936851501,0.7049757242202759,-0.5038349032402039,1677,0.0
6297,53.352,0,38.98971939086914,0.45199184173299606,0.40740972763075683,29.493303298950195,1015.5477294921875,-1231.77783203125,5845.42724609375,51.30000305175781,0.0,0.9031499624252319,5,39987,18.927268981933594,0.013608678244054317,34.08748245239258,0.48028063774108887,-0.044408220797777176,-0.35834750533103943,-0.027649378404021263,2,2588.497676806044,0.0,0.1899936033241829,0.8063297718763351,-1.0,0.48235633969306946,-0.403479665517807,-0.5783241987228394,1678,0.0
6298,53.391,0,39.090431213378906,0.45352942951212005,0.3979425287870138,29.49321746826172,1016.300537109375,-1230.3984375,5870.93994140625,18.630001068115234,0.0,1.0,5,39991,18.470041275024414,0.044507578015327454,34.45166778564453,0.4653105139732361,-0.04235502704977989,-0.3813236355781555,-0.05783167481422424,2,2590.034718611205,0.0,0.06892455199886172,1.0,-1.0,-0.9080178141593933,0.907543420791626,-0.9057549238204956,1679,0.0
6299,53.43,0,39.21844482421875,0.45551662875615934,0.3851429908087032,29.493131637573242,1017.031005859375,-1229.0130615234375,5867.94677734375,24.974998474121094,0.0,1.0,5,39995,18.056222915649414,0.06422289460897446,34.81458282470703,0.4514315128326416,-0.042741235345602036,-0.32818323373794556,-0.018681693822145462,2,2591.565753665229,0.0,0.09254333766330092,1.0,-1.0,0.17714087665081024,0.7794837355613708,-0.932316243648529,1680,0.0
6300,53.472,0,39.34027862548828,0.4575462452463561,0.3695219954564543,29.4930362701416,1017.7440795898438,-1227.6129150390625,5904.15869140625,34.154998779296875,0.0,1.0,5,39999,17.59010124206543,0.08075018972158432,35.18862533569336,0.43820202350616455,-0.043218743056058884,-0.3200181722640991,-0.0021150684915483,2,2593.2272210296505,0.0,0.12654610740173666,1.0,-1.0,0.25502076745033264,0.8123886585235596,-0.860491156578064,1681,0.0
6301,53.511,0,39.45390701293945,0.45960177945352476,0.3509184704371095,29.492948532104492,1018.4393920898438,-1226.198974609375,5928.4072265625,20.969999313354492,0.0,1.0,5,40003,17.173559188842773,0.07672497630119324,35.52004623413086,0.42492982745170593,-0.04199514538049698,-0.34676748514175415,-0.031426701694726944,2,2594.7725006649416,0.0,0.07762887718308775,1.0,-1.0,-0.3668791949748993,0.6579698324203491,-0.6275695562362671,1682,0.0
6302,53.55,0,39.58042907714844,0.4619665868443881,0.32840882184619347,29.492860794067383,1019.11865234375,-1224.770263671875,5930.626953125,32.44499969482422,0.0,1.0,5,40007,16.763757705688477,0.07669729739427567,35.85499954223633,0.41176533699035645,-0.04082564264535904,-0.32827165722846985,-0.015273910947144032,2,2596.324988401597,0.0,0.1202199162744364,1.0,-1.0,0.3194327652454376,0.9207319021224976,-0.7336146831512451,1683,0.0
6303,53.592,0,39.704559326171875,0.46443546065712354,0.3027171554329856,29.492767333984375,1019.7802734375,-1223.3292236328125,5955.90673828125,55.07999801635742,0.0,1.0,5,40011,16.299348831176758,0.062309641391038895,36.204689025878906,0.3983103632926941,-0.03939727693796158,-0.3314535915851593,0.010971480049192905,2,2597.999327375597,0.0,0.20399557816017477,1.0,-1.0,0.6283174157142639,0.7869707345962524,-0.5214079022407532,1684,0.0
6304,53.631,0,39.799949645996094,0.4666330387732973,0.27553695610665274,29.492677688598633,1020.4287719726562,-1221.8607177734375,5999.43115234375,49.54499816894531,0.0,1.0,5,40015,15.81281852722168,0.07245921343564987,36.52376937866211,0.38383248448371887,-0.03702443838119507,-0.4040309488773346,-0.027618713676929474,2,2599.5528448410187,0.0,0.18352563323605864,1.0,-1.0,-0.15352457761764526,0.6175503730773926,-0.7396620512008667,1685,0.0
6305,53.67,0,39.91523742675781,0.4690608546960112,0.24857661045581442,29.492589950561523,1021.0513916015625,-1220.3929443359375,5987.962890625,50.21999740600586,0.0,1.0,5,40019,15.328948974609375,0.07642458379268646,36.85435485839844,0.3673001825809479,-0.036065537482500076,-0.4253350496292114,-0.03247682377696037,2,2601.119920401863,0.0,0.18593502597104816,1.0,-1.0,0.018070444464683533,0.2017844021320343,-0.25585490465164185,1686,0.0
6306,53.712,0,40.031097412109375,0.47147972728186177,0.22216332397523783,29.49249267578125,1021.6640014648438,-1218.885986328125,6015.091796875,19.979999542236328,0.0,0.9976999759674072,5,40023,14.799739837646484,0.10271323472261429,37.1947021484375,0.34980908036231995,-0.036712173372507095,-0.40572914481163025,-0.01438919361680746,2,2602.8055863922928,0.0,0.07391905591975956,0.995383910369128,-1.0,-0.8401197195053101,-0.009616853669285774,-0.872778058052063,1687,0.0
6307,53.751,0,40.14493179321289,0.4738404793865276,0.1967546531829589,29.49240493774414,1022.2462158203125,-1217.3919677734375,6038.56640625,14.804998397827148,0.0,1.0,5,40027,14.331121444702148,0.13055337965488434,37.49956512451172,0.3342832028865814,-0.03856894001364708,-0.3856011629104614,-0.03932856395840645,2,2604.379870054501,0.0,0.05478650697659759,1.0,-1.0,-0.143494114279747,0.10044297575950623,-0.9123401641845703,1688,0.0
6308,53.793,0,40.274375915527344,0.4763884746769216,0.1714250352106577,29.492307662963867,1022.809326171875,-1215.8853759765625,6038.1923828125,30.825000762939453,0.0,1.0,5,40031,13.805337905883789,0.14970898628234863,37.83405303955078,0.31895166635513306,-0.039405498653650284,-0.3483198583126068,-0.028499159961938858,2,2606.0710279316845,0.0,0.11405969404768257,1.0,-1.0,0.4445488750934601,0.843878984451294,-0.591955304145813,1689,0.0
6309,53.832,0,40.381317138671875,0.47863117898491814,0.14721230262822166,29.492218017578125,1023.3536987304688,-1214.360107421875,6064.02734375,33.255001068115234,9.78489188128151e-05,1.0,5,40035,13.290367126464844,0.1691899597644806,38.13119888305664,0.3055685758590698,-0.03800307959318161,-0.34592995047569275,-0.017643209546804428,2,2607.648744023114,0.0,0.12313557037305145,1.0,-0.9572562873363495,0.06806907057762146,0.6745124459266663,0.08904940634965897,1690,0.0
6310,53.871,0,40.48792266845703,0.48082978490859263,0.12411817603096907,29.49212074279785,1023.8782348632812,-1212.8173828125,6085.13623046875,28.485000610351562,0.0,1.0,5,40039,12.766107559204102,0.20234854519367218,38.422096252441406,0.2903745174407959,-0.037323497235774994,-0.36752554774284363,-0.03994188457727432,2,2609.2334965944465,0.0,0.10553257719766407,1.0,-1.0,-0.1320224404335022,0.6897706985473633,-0.7189300656318665,1691,0.0
6311,53.913,0,40.61759948730469,0.48331809418073873,0.1007715797728719,29.49203109741211,1024.3780517578125,-1211.2742919921875,6081.80859375,29.654998779296875,0.0,1.0,5,40043,12.237934112548828,0.20325686037540436,38.72958755493164,0.27663615345954895,-0.03841829672455788,-0.3322283923625946,-0.007454067934304476,2,2610.9370112168253,0.0,0.10986327792670636,1.0,-1.0,0.032480254769325256,0.8288237452507019,-0.4107059836387634,1692,0.0
6312,53.952,0,40.722286224365234,0.4855571415991781,0.07637815509836884,29.491941452026367,1024.857666015625,-1209.7197265625,6120.7734375,43.78499984741211,0.0,1.0,5,40047,11.73302936553955,0.2057173103094101,38.994850158691406,0.2640058100223541,-0.0387386679649353,-0.3346266746520996,0.0060644857585430145,2,2612.530001618288,0.0,0.1622110199477902,1.0,-1.0,0.39260804653167725,0.5427350997924805,-0.2921651005744934,1693,0.0
6313,53.991,0,40.821956634521484,0.4877920073065484,0.05074407202612314,29.49184226989746,1025.3160400390625,-1208.154541015625,6147.5703125,35.595001220703125,0.0,1.0,5,40051,11.209988594055176,0.20962610840797424,39.25205993652344,0.24844002723693848,-0.03642548248171806,-0.3893531858921051,-0.03808736428618431,2,2614.1286555279657,0.0,0.13193042989041714,1.0,-1.0,-0.22710441052913666,0.9701632261276245,-0.6939429044723511,1695,0.0
6314,54.033,0,40.953773498535156,0.4903715162194468,0.026218970103290554,29.49175262451172,1025.7535400390625,-1206.5787353515625,6137.046875,18.045000076293945,0.0,1.0,5,40055,10.688060760498047,0.19783738255500793,39.53400802612305,0.2336207777261734,-0.034408073872327805,-0.3525410592556,-0.005133648402988911,2,2615.850533646677,0.0,0.0669029172804585,1.0,-1.0,-0.4877063035964966,0.7835074067115784,-0.38555505871772766,1696,0.0
6315,54.072,0,41.069313049316406,0.492755100714299,0.0018665001142300713,29.491661071777344,1026.1724853515625,-1204.99072265625,6168.2734375,20.655000686645508,0.0,1.0,5,40059,10.234453201293945,0.16998493671417236,39.77330017089844,0.22116634249687195,-0.033956751227378845,-0.30625176429748535,0.03753717616200447,2,2617.454507821647,0.0,0.07656673195924668,1.0,-1.0,0.07247860729694366,0.615754246711731,-0.6351171731948853,1697,0.0
6316,54.114,0,41.18442916870117,0.4932897207550916,-0.02242180571545303,29.491561889648438,1026.5726318359375,-1203.3927001953125,6212.3056640625,17.099998474121094,0.0,1.0,5,40063,9.73703670501709,0.14464257657527924,40.016578674316406,0.20778177678585052,-0.032946232706308365,-0.33127015829086304,-0.010649826377630234,2,2619.1853102563327,0.0,0.06327891669388919,1.0,-1.0,-0.09965860843658447,0.8393635153770447,-0.1280529797077179,1698,0.0
6317,54.153,0,41.310176849365234,0.4938232088168643,-0.04596720518633341,29.491470336914062,1026.953125,-1201.7879638671875,6195.7490234375,31.36499786376953,0.0,1.0,5,40067,9.263553619384766,0.11860131472349167,40.257957458496094,0.19484402239322662,-0.031058670952916145,-0.32377323508262634,-0.013478657230734825,2,2620.7954628039006,0.0,0.11618894658204226,1.0,-1.0,0.3968251943588257,0.7090879678726196,-0.9514848589897156,1699,0.0
6318,54.192,0,41.42327117919922,0.49426760364908917,-0.06787610976299284,29.491378784179688,1027.318359375,-1200.1533203125,6218.3427734375,24.119998931884766,0.0,1.0,5,40071,8.773676872253418,0.10143575072288513,40.48332595825195,0.18275418877601624,-0.028945622965693474,-0.30513373017311096,0.016928674653172493,2,2622.4159126391314,0.0,0.0893758846741548,1.0,-1.0,-0.20109795033931732,0.7899684906005859,-0.6856343150138855,1700,0.0
